id|asset_id|data|
11|43|{"density": 3160.1, "category": "Office", "latitude": 41.3123392, "zip_code": 82071.0, "long_name": "Old Main", "longitude": -105.5839912, "repl_cost": 7114365.94, "gross_area": 34089.0, "shape_area": 791.4671173, "short_name": "Old Main", "year_built": 1887.0, "floor_count": 4, "usable_area": 28440.89, "shape_length": 147.9389819, "condition_key": 0, "percent_usable": 47.41, "years_remodeled": "1938, 1949", "percent_assignable": 37.36, "improvement_acquired": 0}
12|44|{"density": 4927.0, "category": "Office", "latitude": 41.31232164, "zip_code": 82071.0, "long_name": "Merica Hall", "longitude": -105.5829307, "repl_cost": 3014021.04, "gross_area": 2133.0, "shape_area": 389.3124695, "short_name": "Merica Hall", "year_built": 1908.0, "floor_count": 4, "usable_area": 14781.0, "shape_length": 94.47311947, "condition_key": 0, "percent_usable": 82.27, "years_remodeled": "1941, 2016", "percent_assignable": 62.59, "improvement_acquired": 0}
13|45|{"density": 599.35, "category": "Office", "latitude": 41.31400776, "zip_code": 82071.0, "long_name": "McWhinnie Hall", "longitude": -105.5786424, "repl_cost": 4668974.62, "gross_area": 17651.0, "shape_area": 905.4211273, "short_name": "McWhinnie", "year_built": 1928.0, "floor_count": 3, "usable_area": 22176.0, "shape_length": 190.6666886, "condition_key": 0, "percent_usable": 58.71, "years_remodeled": "1966", "percent_assignable": 42.59, "improvement_acquired": 0}
14|46|{"density": 0.0, "category": "Office", "latitude": 41.31178847, "zip_code": 82071.0, "long_name": "Knight Hall", "longitude": -105.5811904, "repl_cost": 16836232.12, "gross_area": 26625.0, "shape_area": 2647.792938, "short_name": "Knight", "year_built": 1941.0, "floor_count": 5, "usable_area": 68410.08, "shape_length": 352.9752982, "condition_key": 1, "bldg_additions": "1950", "percent_usable": 81.34, "years_remodeled": "1946, 1993", "percent_assignable": 57.12, "improvement_acquired": 0}
15|47|{"density": 0.0, "category": "Telecommunications", "latitude": 41.31125709, "zip_code": 82071.0, "long_name": "Information Technology", "longitude": -105.5735409, "repl_cost": 27326365.57, "gross_area": 86664.0, "shape_area": 2708.033813, "short_name": "IT", "year_built": 2009.0, "floor_count": 4, "usable_area": 78684.0, "shape_length": 263.5697067, "condition_key": 0, "percent_usable": 86.0, "percent_assignable": 58.76, "improvement_acquired": 0}
16|48|{"density": 0.0, "category": "Athletics Facilities", "latitude": 41.31266788, "zip_code": 82071.0, "long_name": "Indoor Practice Facility", "longitude": -105.5661164, "repl_cost": 15809711.63, "gross_area": 88759.0, "shape_area": 8152.130692, "short_name": "IPF", "year_built": 2007.0, "floor_count": 1, "usable_area": 74309.0, "shape_length": 538.6142335, "condition_key": 0, "percent_usable": 27.48, "percent_assignable": 25.67, "improvement_acquired": 0}
17|49|{"density": 0.0, "category": "Classroom/Office", "latitude": 41.31179635, "zip_code": 82071.0, "long_name": "Hoyt Hall", "longitude": -105.5818814, "repl_cost": 7980684.64, "gross_area": 81671.0, "shape_area": 723.6458588, "short_name": "Hoyt", "year_built": 1916.0, "floor_count": 4, "usable_area": 26369.0, "shape_length": 157.2537345, "condition_key": 0, "bldg_additions": "1922", "percent_usable": 87.08, "years_remodeled": "1966, 2017", "percent_assignable": 62.78, "improvement_acquired": 0}
18|50|{"density": 0.0, "category": "Classroom/Office", "latitude": 41.316923, "zip_code": 82071.0, "long_name": "High Bay Research Facility", "longitude": -105.570485, "repl_cost": 43645000.0, "gross_area": 97683.0, "shape_area": 4990.16362, "short_name": "High Bay", "year_built": 2016.0, "floor_count": 2, "usable_area": 83132.0, "shape_length": 457.8939472, "condition_key": 0, "percent_usable": 55.11, "percent_assignable": 35.02, "improvement_acquired": 0}
19|51|{"density": 1058.5, "category": "Classroom/Office", "latitude": 41.313972, "zip_code": 82071.0, "long_name": "Health Sciences Center", "longitude": -105.584541, "repl_cost": 26814727.41, "gross_area": 124348.0, "shape_area": 2804.864594, "short_name": "Health Sciences", "year_built": 1914.0, "floor_count": 5, "usable_area": 112201.0, "shape_length": 342.763486, "condition_key": 1, "bldg_additions": "1969, 2005", "percent_usable": 83.21, "years_remodeled": "2005", "percent_assignable": 53.77, "improvement_acquired": 0}
20|52|{"density": 0.0, "category": "Athletics Facilities", "latitude": 41.312699, "zip_code": 82071.0, "long_name": "High Altitude Performance Center (RAC)", "longitude": -105.568383, "repl_cost": 50815567.53, "gross_area": 126872.0, "shape_area": 6795.083527, "short_name": "HAPC", "year_built": 2002.0, "floor_count": 3, "usable_area": 112401.0, "shape_length": 423.6564631, "condition_key": 0, "bldg_additions": "2017", "percent_usable": 76.04, "years_remodeled": "2017", "percent_assignable": 52.47, "improvement_acquired": 0}
21|53|{"density": 0.0, "category": "Office/Recreation", "latitude": 41.31306, "zip_code": 82071.0, "long_name": "Half Acre Gymnasium", "longitude": -105.579053, "repl_cost": 46298755.84, "gross_area": 57771.0, "shape_area": 5113.073776, "short_name": "Half Acre", "year_built": 1925.0, "floor_count": 5, "usable_area": 135964.0, "shape_length": 384.1607926, "condition_key": 1, "bldg_additions": "2015", "percent_usable": 71.98, "years_remodeled": "1980, 2015", "percent_assignable": 52.28, "improvement_acquired": 0}
22|54|{"density": 3393.08, "category": "Office/Research", "latitude": 41.31423845, "zip_code": 82071.0, "long_name": "Geology", "longitude": -105.5834184, "repl_cost": 11376603.07, "gross_area": 106935.0, "shape_area": 1964.033798, "short_name": "Geology", "year_built": 1902.0, "floor_count": 5, "usable_area": 47503.17, "shape_length": 296.6189804, "condition_key": 0, "years_remodeled": "1956, 1962", "improvement_acquired": 0}
23|55|{"density": 0.0, "category": "Office", "latitude": 41.31429664, "zip_code": 82071.0, "long_name": "Wyoming State Geological Survey", "longitude": -105.5828464, "gross_area": 23171.0, "shape_area": 713.714035, "short_name": "Wyoming State Geological ", "year_built": 1954.0, "floor_count": 0, "usable_area": 20381.0, "shape_length": 116.4947062, "condition_key": 0, "improvement_acquired": 0}
24|56|{"density": 0.0, "category": "Storage", "latitude": 41.317307, "zip_code": 82071.0, "long_name": "General Storage Addition", "longitude": -105.575478, "repl_cost": 2252000.0, "gross_area": 22520.0, "shape_area": 1586.668472, "short_name": "General Storage Addition", "year_built": 2014.0, "floor_count": 2, "usable_area": 21487.0, "shape_length": 165.7760932, "condition_key": 0, "percent_usable": 61.32, "percent_assignable": 50.78, "improvement_acquired": 0}
25|57|{"density": 888.23, "category": "Classroom/Office", "latitude": 41.310116, "zip_code": 82071.0, "long_name": "Marian H. Rochelle Gateway Center", "longitude": -105.565389, "repl_cost": 31000000.0, "gross_area": 67000.0, "shape_area": 3628.095932, "short_name": "Gateway", "year_built": 2014.0, "floor_count": 0, "usable_area": 63366.0, "shape_length": 365.6228847, "condition_key": 0, "percent_usable": 46.96, "percent_assignable": 25.22, "improvement_acquired": 0}
26|58|{"density": 0.0, "category": "Classroom/Office/Assembly", "latitude": 41.31194014, "zip_code": 82071.0, "long_name": "Buchanan Center for the Performing Arts", "longitude": -105.572128, "repl_cost": 68726178.71, "gross_area": 177675.0, "shape_area": 9836.262802, "short_name": "Buchanan", "year_built": 1972.0, "floor_count": 0, "usable_area": 156603.0, "shape_length": 542.3827723, "condition_key": 0, "bldg_additions": "2000", "percent_usable": 45.23, "years_remodeled": "2000, 2016", "percent_assignable": 26.56, "improvement_acquired": 0}
27|59|{"density": 0.0, "category": "Athletics Facilities", "latitude": 41.31244521, "zip_code": 82071.0, "long_name": "Fieldhouse North", "longitude": -105.5697529, "repl_cost": 15132297.06, "gross_area": 71694.0, "shape_area": 3480.881409, "short_name": "Fieldhouse North", "year_built": 1984.0, "floor_count": 3, "usable_area": 53189.0, "shape_length": 303.9501031, "condition_key": 1, "percent_usable": 86.41, "percent_assignable": 66.55, "improvement_acquired": 0}
28|60|{"density": 0.0, "category": "Athletics Facilities", "latitude": 41.31179215, "zip_code": 82071.0, "long_name": "Memorial Fieldhouse", "longitude": -105.5698621, "repl_cost": 28875227.72, "gross_area": 195855.0, "shape_area": 6487.350143, "short_name": "Memorial Fieldhouse", "year_built": 1951.0, "floor_count": 3, "usable_area": 100418.0, "shape_length": 331.936558, "condition_key": 1, "percent_usable": 22.16, "percent_assignable": 15.2, "improvement_acquired": 0}
29|61|{"density": 48208.0, "category": "Laboratory/Office", "latitude": 41.315551, "zip_code": 82071.0, "long_name": "Michael B. Enzi STEM Undergraduate Lab Facility", "longitude": -105.583228, "repl_cost": 50750000.0, "gross_area": 117930.0, "shape_area": 3682.368332, "short_name": "STEM", "year_built": 2015.0, "floor_count": 0, "usable_area": 96416.0, "shape_length": 292.3073851, "condition_key": 1, "percent_usable": 72.65, "years_remodeled": "2014", "percent_assignable": 47.01, "improvement_acquired": 0}
30|62|{"density": 1237.99, "category": "Classroom/Office/Laboratory", "latitude": 41.31499997, "zip_code": 82071.0, "long_name": "Engineering", "longitude": -105.5825, "repl_cost": 78271751.2, "gross_area": 82885.82, "shape_area": 7698.424103, "short_name": "Engineering", "year_built": 1927.0, "floor_count": 8, "usable_area": 65172.0, "shape_length": 635.8432129, "condition_key": 0, "percent_usable": 78.63, "years_remodeled": "1983", "percent_assignable": 38.22, "improvement_acquired": 0}
31|63|{"density": 2155.96, "category": "Research/Classroom/Assembly", "latitude": 41.3148233, "zip_code": 82071.0, "long_name": "Energy Innovation Center", "longitude": -105.5829944, "repl_cost": 21637461.82, "gross_area": 56941.0, "shape_area": 1960.467102, "short_name": "Energy Innovation Center", "year_built": 2013.0, "floor_count": 4, "usable_area": 49587.0, "shape_length": 257.6557864, "condition_key": 0, "percent_usable": 70.38, "percent_assignable": 39.47, "improvement_acquired": 0}
32|64|{"density": 10015.9, "category": "Classroom/Office", "latitude": 41.315667, "zip_code": 82072.0, "long_name": "Engineering Education & Research Building", "longitude": -105.581859, "repl_cost": 70056033.0, "gross_area": 107000.0, "shape_area": 2625.933289, "short_name": "EERB", "year_built": 2019.0, "floor_count": 4, "usable_area": 100159.0, "shape_length": 275.8107282, "condition_key": 1, "percent_usable": 70.62, "percent_assignable": 38.89, "improvement_acquired": 0}
33|65|{"density": 4050.9, "category": "Classroom/Office", "latitude": 41.31464626, "zip_code": 82071.0, "long_name": "Earth Sciences", "longitude": -105.583578, "repl_cost": 17258756.02, "gross_area": 65500.0, "shape_area": 1394.188461, "short_name": "Earth Sciences", "year_built": 1996.0, "floor_count": 5, "usable_area": 56712.65, "shape_length": 224.1493153, "condition_key": 0, "improvement_acquired": 0}
34|66|{"density": 0.0, "category": "Athletics Facilities", "latitude": 41.31089045, "zip_code": 82071.0, "long_name": "Corbett", "longitude": -105.5710271, "repl_cost": 17027432.2, "gross_area": 83646.0, "shape_area": 5303.346649, "short_name": "Corbett", "year_built": 1975.0, "floor_count": 3, "usable_area": 67652.96, "shape_length": 435.062995, "condition_key": 0, "percent_usable": 64.82, "percent_assignable": 43.86, "improvement_acquired": 0}
35|67|{"density": 2139.85, "category": "Classroom", "latitude": 41.312716, "zip_code": 82071.0, "long_name": "Law", "longitude": -105.570848, "repl_cost": 15576550.06, "gross_area": 69805.0, "shape_area": 4575.097397, "short_name": "Law", "year_built": 1977.0, "floor_count": 3, "usable_area": 64195.36, "shape_length": 472.5476905, "condition_key": 1, "bldg_additions": "1993, 2009", "percent_usable": 91.87, "years_remodeled": "1993, 2009, 2012", "percent_assignable": 70.17, "improvement_acquired": 0}
36|68|{"density": 3830.43, "category": "Classroom", "latitude": 41.31418269, "zip_code": 82071.0, "long_name": "Education", "longitude": -105.5795795, "repl_cost": 23304101.32, "gross_area": 123674.0, "shape_area": 3615.077545, "short_name": "Education", "year_built": 1950.0, "floor_count": 5, "usable_area": 95760.84, "shape_length": 403.7019599, "condition_key": 0, "percent_usable": 56.92, "percent_assignable": 43.31, "improvement_acquired": 0}
37|69|{"density": 3990.95, "category": "Classroom/Office", "latitude": 41.31150635, "zip_code": 82071.0, "long_name": "Business", "longitude": -105.5783744, "repl_cost": 38804517.85, "gross_area": 163902.0, "shape_area": 4264.918533, "short_name": "Business ", "year_built": 1960.0, "floor_count": 4, "usable_area": 155647.0, "shape_length": 388.3865663, "condition_key": 1, "bldg_additions": "2009", "percent_usable": 62.53, "years_remodeled": "2009", "percent_assignable": 36.93, "improvement_acquired": 0}
38|70|{"density": 894.08, "category": "Classroom/Office", "latitude": 41.31418664, "zip_code": 82071.0, "long_name": "Agriculture (C)", "longitude": -105.5807562, "repl_cost": 44757614.08, "gross_area": 221779.0, "shape_area": 4043.704773, "short_name": "Agriculture", "year_built": 1949.0, "floor_count": 8, "usable_area": 192228.0, "shape_length": 581.3295618, "condition_key": 1, "percent_usable": 33.32, "years_remodeled": "1982", "percent_assignable": 22.97, "improvement_acquired": 0}
39|71|{"density": 0.0, "category": "Stack/Study Space/Conference", "latitude": 41.31161965, "zip_code": 82071.0, "long_name": "Coe Library", "longitude": -105.5793472, "repl_cost": 74815305.87, "gross_area": 297942.0, "shape_area": 6595.886276, "short_name": "Coe Library", "year_built": 1958.0, "floor_count": 6, "usable_area": 262969.0, "shape_length": 471.5374114, "condition_key": 1, "bldg_additions": "1978, 2009", "percent_usable": 77.78, "years_remodeled": "2009", "percent_assignable": 66.05, "improvement_acquired": 0}
40|72|{"density": 0.0, "category": "Classroom", "latitude": 41.31330392, "zip_code": 82071.0, "long_name": "Classroom Building", "longitude": -105.5845263, "repl_cost": 21307298.6, "gross_area": 96061.0, "shape_area": 2924.182236, "short_name": "Classroom", "year_built": 1968.0, "floor_count": 0, "usable_area": 67759.0, "shape_length": 227.2886642, "condition_key": 1, "bldg_additions": "2007", "percent_usable": 85.28, "years_remodeled": "2006", "percent_assignable": 46.13, "improvement_acquired": 0}
41|73|{"density": 0.0, "category": "Classroom/Day Care", "latitude": 41.31218651, "zip_code": 82072.0, "long_name": "Early Care & Education Center", "longitude": -105.558154, "repl_cost": 1976579.36, "gross_area": 12123.0, "shape_area": 1044.171753, "short_name": "Early Care & Education Ce", "year_built": 2005.0, "floor_count": 1, "usable_area": 10842.28, "shape_length": 146.03837, "condition_key": 0, "improvement_acquired": 0}
42|74|{"density": 0.0, "category": "Clinic", "latitude": 41.31232482, "zip_code": 82071.0, "long_name": "Cheney International Center and Student Health", "longitude": -105.5822043, "repl_cost": 6576664.1, "gross_area": 32013.0, "shape_area": 1089.214432, "short_name": "Cheney", "year_built": 1960.0, "floor_count": 4, "usable_area": 26179.0, "shape_length": 197.3606388, "condition_key": 0, "bldg_additions": "2009", "years_remodeled": "2009", "improvement_acquired": 0}
43|75|{"density": 0.0, "category": "Telecommunications", "latitude": 41.3133337, "zip_code": 82071.0, "long_name": "Telecomm (Centrex)", "longitude": -105.5746004, "repl_cost": 903448.83, "gross_area": 4205.0, "shape_area": 387.5168152, "short_name": "Centrex", "year_built": 1965.0, "floor_count": 2, "usable_area": 3732.0, "shape_length": 88.97807731, "condition_key": 0, "percent_usable": 89.55, "percent_assignable": 67.57, "improvement_acquired": 0}
44|76|{"density": 0.0, "category": "Physical Plant O&M", "latitude": 41.31801712, "zip_code": 82071.0, "long_name": "Central Energy Plant Main", "longitude": -105.5718111, "repl_cost": 36887201.16, "gross_area": 57830.0, "shape_area": 1559.765152, "short_name": "CEP", "year_built": 1977.0, "floor_count": 4, "usable_area": 33583.0, "shape_length": 189.5575141, "condition_key": 0, "improvement_acquired": 0}
45|77|{"density": 0.0, "category": "Exhibition/Stacks", "latitude": 41.31489272, "zip_code": 82071.0, "long_name": "Centennial Complex", "longitude": -105.567619, "repl_cost": 32893057.06, "gross_area": 126200.0, "shape_area": 6345.975525, "short_name": "Centennial", "year_built": 1993.0, "floor_count": 6, "usable_area": 116712.0, "shape_length": 382.0762705, "condition_key": 0, "percent_usable": 76.45, "percent_assignable": 57.05, "improvement_acquired": 0}
46|78|{"density": 1143.46, "category": "Classroom/Office/Laboratory", "latitude": 41.31292521, "zip_code": 82071.0, "long_name": "Biological Sciences", "longitude": -105.5837099, "repl_cost": 50681078.47, "gross_area": 205350.0, "shape_area": 2836.984085, "short_name": "Biological Sciences", "year_built": 1969.0, "floor_count": 5, "usable_area": 174949.68, "shape_length": 228.0105008, "condition_key": 0, "percent_usable": 86.81, "percent_assignable": 56.59, "improvement_acquired": 0}
47|79|{"density": 0.0, "category": "Housing", "latitude": 41.31268646, "zip_code": 82071.0, "long_name": "Beta House", "longitude": -105.5729251, "repl_cost": 1945108.74, "gross_area": 12567.0, "shape_area": 402.9206543, "short_name": "Beta House", "year_built": 1966.0, "floor_count": 3, "usable_area": 11437.0, "shape_length": 88.93109879, "condition_key": 0, "percent_assignable": 58.63, "improvement_acquired": 0}
48|80|{"density": 36238.0, "category": "Classroom/Office", "latitude": 41.31486204, "zip_code": 82071.0, "long_name": "Berry Center", "longitude": -105.5840868, "repl_cost": 9846341.2, "gross_area": 39081.0, "shape_area": 1302.572952, "short_name": "Berry", "year_built": 2010.0, "floor_count": 3, "usable_area": 36238.0, "shape_length": 178.6311917, "condition_key": 0, "percent_usable": 84.82, "improvement_acquired": 0}
49|81|{"density": 882.71, "category": "Office", "latitude": 41.31285762, "zip_code": 82071.0, "long_name": "Aven Nelson", "longitude": -105.5847468, "repl_cost": 11317772.75, "gross_area": 32832.0, "shape_area": 937.3159637, "short_name": "Aven Nelson", "year_built": 1924.0, "floor_count": 4, "usable_area": 27364.0, "shape_length": 148.5751313, "condition_key": 0, "percent_usable": 65.2, "years_remodeled": "1993", "percent_assignable": 52.58, "improvement_acquired": 0}
50|82|{"density": 57947.0, "category": "Classroom/Office/Assembly", "latitude": 41.31325887, "zip_code": 82071.0, "long_name": "Arts & Sciences", "longitude": -105.5828238, "repl_cost": 16529638.44, "gross_area": 66186.0, "shape_area": 2398.604446, "short_name": "Arts & Sciences", "year_built": 1935.0, "floor_count": 5, "usable_area": 57947.0, "shape_length": 226.7241732, "condition_key": 0, "percent_usable": 45.1, "percent_assignable": 30.6, "improvement_acquired": 0}
51|83|{"density": 0.0, "category": "Athletics Facilities", "latitude": 41.313329, "zip_code": 82071.0, "long_name": "Arena Auditorium", "longitude": -105.569453, "repl_cost": 86585307.86, "gross_area": 275670.0, "shape_area": 11638.47313, "short_name": "Arena Auditorium", "year_built": 1982.0, "floor_count": 0, "usable_area": 142211.0, "shape_length": 608.6246173, "condition_key": 0, "bldg_additions": "2017", "percent_usable": 35.77, "years_remodeled": "2017", "percent_assignable": 26.79, "improvement_acquired": 0}
52|84|{"density": 0.0, "category": "Classroom/Office", "latitude": 41.31519012, "zip_code": 82071.0, "long_name": "Anthropology (AARF)", "longitude": -105.5808239, "repl_cost": 13054700.17, "gross_area": 52499.0, "shape_area": 1389.69989, "short_name": "Anthro", "year_built": 2007.0, "floor_count": 4, "usable_area": 50059.0, "shape_length": 184.943152, "condition_key": 0, "percent_usable": 67.96, "percent_assignable": 46.62, "improvement_acquired": 0}
53|85|{"density": 0.0, "category": "Stack", "latitude": 41.31326267, "zip_code": 82071.0, "long_name": "Library Annex (Science)", "longitude": -105.5837739, "gross_area": 30402.03222, "shape_area": 2822.316864, "short_name": "Library Annex", "year_built": 1969.0, "floor_count": 1, "shape_length": 257.3909112, "condition_key": 0, "improvement_acquired": 0}
54|86|{"density": 968.29, "category": "Classroom/Office", "latitude": 41.31603715, "zip_code": 82071.0, "long_name": "Animal Science and Molecular Biology", "longitude": -105.5695526, "repl_cost": 24339272.91, "gross_area": 93631.0, "shape_area": 6788.595306, "short_name": "Animal Science", "year_built": 1986.0, "floor_count": 3, "usable_area": 80368.0, "shape_length": 490.1246061, "condition_key": 0, "percent_usable": 84.46, "percent_assignable": 54.5, "improvement_acquired": 0}
55|87|{"density": 0.0, "category": "Storage", "latitude": 41.305193, "zip_code": 82070.0, "long_name": "Agronomy Farm Greenhouse Storage Building", "longitude": -105.642428, "gross_area": 146.55064, "shape_area": 13.61520386, "short_name": "Agronomy Farm Greenhouse ", "year_built": 1940.0, "floor_count": 1, "shape_length": 14.76000001, "condition_key": 0, "improvement_acquired": 0}
56|88|{"density": 0.0, "category": "Storage", "latitude": 41.286887, "zip_code": 82070.0, "long_name": "Agronomy Farm Round Storage Building 3", "longitude": -105.657015, "repl_cost": 13500.0, "gross_area": 135.0, "shape_area": 12.49179077, "short_name": "Agronomy Farm Round Storage Building 3", "year_built": 1940.0, "floor_count": 1, "shape_length": 14.142845, "condition_key": 0, "improvement_acquired": 0}
57|89|{"density": 0.0, "category": "Clinic Space/Support", "latitude": 41.320278, "zip_code": 82071.0, "long_name": "UW Mountain View Medical Park", "longitude": -105.562179, "gross_area": 31470.0, "shape_area": 1876.488068, "short_name": "Medical Park", "year_built": 2007.0, "floor_count": 0, "usable_area": 29094.0, "shape_length": 209.3596947, "condition_key": 0, "percent_usable": 70.78, "percent_assignable": 48.83, "improvement_acquired": 0}
58|90|{"density": 0.0, "category": "Storage", "latitude": 41.3046989, "zip_code": 82070.0, "long_name": "Agronomy Storage Building", "longitude": -105.641525, "gross_area": 1331.312732, "shape_area": 103.7021179, "short_name": "Agronomy Storage Building", "year_built": 1940.0, "floor_count": 1, "shape_length": 44.96962049, "condition_key": 0, "improvement_acquired": 0}
59|91|{"density": 0.0, "category": "Agricultural Facilities", "latitude": 41.28597681, "zip_code": 82070.0, "long_name": "LREC Feed Mill Building", "longitude": -105.657788, "repl_cost": 78514.02, "gross_area": 6205.0, "shape_area": 320.9176941, "short_name": "LREC Feed Mill Bldg", "year_built": 1990.0, "floor_count": 1, "shape_length": 73.1366748, "condition_key": 0, "improvement_acquired": 0}
60|92|{"density": 0.0, "category": "Animal Facilities", "latitude": 41.28627271, "zip_code": 82070.0, "long_name": "LREC Multipurpose Building", "longitude": -105.6590242, "repl_cost": 1048363.9, "gross_area": 13679.36937, "shape_area": 1680.769592, "short_name": "LREC Multipurpose Bldg", "year_built": 1990.0, "floor_count": 1, "shape_length": 213.5055522, "condition_key": 0, "improvement_acquired": 0}
61|93|{"density": 0.0, "category": "Animal Facilities", "latitude": 41.28756014, "zip_code": 82070.0, "long_name": "LREC Sheep Shelter #2", "longitude": -105.6582375, "repl_cost": 281718.71, "gross_area": 7461.230547, "shape_area": 747.8990479, "short_name": "LREC Sheep Shelter #2", "year_built": 1990.0, "floor_count": 1, "shape_length": 152.3879116, "condition_key": 0, "improvement_acquired": 0}
62|94|{"density": 0.0, "category": "Office", "latitude": 41.31038836, "zip_code": 82070.0, "long_name": "McIntyre Hall", "longitude": -105.5752674, "repl_cost": 23662604.65, "gross_area": 134518.0, "shape_area": 873.7928467, "short_name": "McIntyre", "year_built": 1966.0, "floor_count": 14, "usable_area": 116039.0, "shape_length": 138.4482539, "condition_key": 0, "percent_usable": 68.02, "years_remodeled": "2005", "percent_assignable": 47.65, "improvement_acquired": 0}
63|95|{"density": 0.0, "category": "Housing", "latitude": 41.31103444, "zip_code": 82070.0, "long_name": "River Village Apts 706-709", "longitude": -105.5598261, "repl_cost": 458645.09, "gross_area": 3629.0, "shape_area": 235.7814941, "short_name": "River Village Apts 706-70", "year_built": 1994.0, "floor_count": 2, "shape_length": 76.62668981, "condition_key": 0, "percent_usable": 0.0, "percent_assignable": 0.0, "improvement_acquired": 0}
